"species" "time_interval" "study_duration" "n_cams" "z" "P" "p_presence"
"Gorilla gorilla" 3 75 218 NA NA 0.169724770642202
"Gorilla gorilla" 3 78 209 NA NA 0.167464114832536
"Gorilla gorilla" 3 81 176 NA NA 0.198863636363636
"Gorilla gorilla" 3 84 166 NA NA 0.198795180722892
"Gorilla gorilla" 3 87 163 NA NA 0.190184049079755
"Gorilla gorilla" 3 90 151 NA NA 0.165562913907285
"Gorilla gorilla" 3 93 142 NA NA 0.154929577464789
"Gorilla gorilla" 3 96 105 NA NA 0.142857142857143
"Gorilla gorilla" 3 99 75 NA NA 0.16
"Gorilla gorilla" 3 102 75 NA NA 0.16
"Gorilla gorilla" 3 105 73 NA NA 0.164383561643836
"Gorilla gorilla" 3 108 49 NA NA 0.224489795918367
"Gorilla gorilla" 3 111 45 NA NA 0.266666666666667
"Gorilla gorilla" 3 114 45 NA NA 0.266666666666667
"Gorilla gorilla" 3 117 43 NA NA 0.255813953488372
"Gorilla gorilla" 3 120 43 NA NA 0.255813953488372
"Gorilla gorilla" 3 123 43 NA NA 0.255813953488372
"Gorilla gorilla" 3 126 43 NA NA 0.27906976744186
"Gorilla gorilla" 3 129 42 NA NA 0.261904761904762
"Gorilla gorilla" 3 132 41 NA NA 0.268292682926829
"Gorilla gorilla" 3 135 41 NA NA 0.268292682926829
"Gorilla gorilla" 3 138 41 NA NA 0.268292682926829
"Gorilla gorilla" 3 141 40 NA NA 0.275
"Gorilla gorilla" 3 144 40 NA NA 0.275
"Gorilla gorilla" 3 147 40 NA NA 0.275
"Gorilla gorilla" 3 150 40 NA NA 0.275
"Gorilla gorilla" 3 153 40 NA NA 0.275
"Gorilla gorilla" 3 156 39 NA NA 0.282051282051282
"Gorilla gorilla" 3 159 39 NA NA 0.282051282051282
"Gorilla gorilla" 3 162 39 NA NA 0.333333333333333
"Gorilla gorilla" 3 165 39 NA NA 0.333333333333333
"Gorilla gorilla" 3 168 39 NA NA 0.333333333333333
"Gorilla gorilla" 3 171 39 NA NA 0.333333333333333
"Gorilla gorilla" 3 174 38 NA NA 0.315789473684211
"Gorilla gorilla" 3 177 37 NA NA 0.324324324324324
"Gorilla gorilla" 3 180 37 NA NA 0.324324324324324
"Gorilla gorilla" 3 183 37 NA NA 0.324324324324324
"Gorilla gorilla" 3 186 35 NA NA 0.314285714285714
"Gorilla gorilla" 3 189 34 NA NA 0.294117647058824
"Gorilla gorilla" 3 192 33 NA NA 0.303030303030303
"Gorilla gorilla" 3 195 33 NA NA 0.303030303030303
"Gorilla gorilla" 3 198 33 NA NA 0.303030303030303
"Gorilla gorilla" 4 8 447 0.0478201959002509 0.961859540967118 0.0268456375838926
"Gorilla gorilla" 4 12 439 NA NA 0.0296127562642369
"Gorilla gorilla" 4 16 435 -1.11212303773667 0.266085252665843 0.0390804597701149
"Gorilla gorilla" 4 20 430 -1.37871786541558 0.167981759010881 0.0488372093023256
"Gorilla gorilla" 4 24 425 -2.43003014719509 0.0150975669810215 0.0658823529411765
"Gorilla gorilla" 4 28 422 -3.10130574718086 0.00192669239255993 0.0805687203791469
"Gorilla gorilla" 4 32 419 -3.14783869350167 0.0016448243233155 0.0930787589498807
"Gorilla gorilla" 4 36 412 -3.40442593711192 0.000663032776014405 0.109223300970874
"Gorilla gorilla" 4 40 408 -3.14279159326244 0.00167344941194002 0.125
"Gorilla gorilla" 4 44 403 -2.906327692781 0.00365698247431044 0.129032258064516
"Gorilla gorilla" 4 48 397 -2.89569001082502 0.00378325914659845 0.136020151133501
"Gorilla gorilla" 4 52 386 -2.59704719594156 0.00940290033265792 0.158031088082902
"Gorilla gorilla" 4 56 373 -2.43149675321623 0.0150365830872359 0.168900804289544
"Gorilla gorilla" 4 60 361 -2.51390308830326 0.011940324010124 0.18005540166205
"Gorilla gorilla" 4 64 341 -3.05444377578749 0.00225478273942138 0.193548387096774
"Gorilla gorilla" 4 68 296 -3.32586937856122 0.000881432244425996 0.202702702702703
"Gorilla gorilla" 4 72 249 -3.12281699828481 0.00179129088715339 0.200803212851406
"Gorilla gorilla" 4 76 216 NA NA 0.166666666666667
"Gorilla gorilla" 4 80 180 NA NA 0.188888888888889
"Gorilla gorilla" 4 84 166 NA NA 0.198795180722892
"Gorilla gorilla" 4 88 158 NA NA 0.189873417721519
"Gorilla gorilla" 4 92 146 NA NA 0.157534246575342
"Gorilla gorilla" 4 96 105 NA NA 0.142857142857143
"Gorilla gorilla" 4 100 75 NA NA 0.16
"Gorilla gorilla" 4 104 75 NA NA 0.16
"Gorilla gorilla" 4 108 49 NA NA 0.224489795918367
"Gorilla gorilla" 4 112 45 NA NA 0.266666666666667
"Gorilla gorilla" 4 116 44 NA NA 0.272727272727273
"Gorilla gorilla" 4 120 43 NA NA 0.255813953488372
"Gorilla gorilla" 4 124 43 NA NA 0.255813953488372
"Gorilla gorilla" 4 128 42 NA NA 0.261904761904762
"Gorilla gorilla" 4 132 41 NA NA 0.268292682926829
"Gorilla gorilla" 4 136 41 NA NA 0.268292682926829
"Gorilla gorilla" 4 140 40 NA NA 0.275
"Gorilla gorilla" 4 144 40 NA NA 0.275
"Gorilla gorilla" 4 148 40 NA NA 0.275
"Gorilla gorilla" 4 152 40 NA NA 0.275
"Gorilla gorilla" 4 156 39 NA NA 0.282051282051282
