"species" "time_interval" "study_duration" "n_cams" "z" "P" "p_presence"
"Mellivora capensis" 5 20 430 -0.0108954703069653 0.991306844455654 0.00232558139534884
"Mellivora capensis" 5 25 423 NA NA 0.00709219858156028
"Mellivora capensis" 5 30 420 NA NA 0.00714285714285714
"Mellivora capensis" 5 35 413 NA NA 0.00726392251815981
"Mellivora capensis" 5 40 408 NA NA 0.00735294117647059
"Mellivora capensis" 5 45 402 -1.03554444368571 0.300414721996369 0.0124378109452736
"Mellivora capensis" 5 50 391 NA NA 0.010230179028133
"Mellivora capensis" 5 55 376 -0.693817939525632 0.487796390813079 0.0106382978723404
"Mellivora capensis" 5 60 361 -0.713303101810808 0.475658218509 0.0110803324099723
"Mellivora capensis" 5 65 327 -0.685449377379076 0.49306039457608 0.0122324159021407
"Mellivora capensis" 5 70 272 NA NA 0.0110294117647059
"Mellivora capensis" 5 75 218 NA NA 0.0137614678899083
"Mellivora capensis" 5 80 180 NA NA 0.0166666666666667
"Mellivora capensis" 5 85 166 NA NA 0.0180722891566265
"Mellivora capensis" 5 90 151 NA NA 0.0198675496688742
"Mellivora capensis" 5 95 127 NA NA 0.0236220472440945
"Mellivora capensis" 5 100 75 NA NA 0.04
"Mellivora capensis" 5 105 73 NA NA 0.0410958904109589
"Mellivora capensis" 5 110 47 NA NA 0.0638297872340425
"Mellivora capensis" 5 115 44 NA NA 0.0227272727272727
"Mellivora capensis" 5 120 43 NA NA 0.0232558139534884
"Mellivora capensis" 5 125 43 NA NA 0.0232558139534884
"Mellivora capensis" 5 130 41 NA NA 0.024390243902439
"Mellivora capensis" 5 135 41 NA NA 0.024390243902439
"Mellivora capensis" 5 140 40 NA NA 0.025
"Mellivora capensis" 5 145 40 NA NA 0.025
"Mellivora capensis" 5 150 40 NA NA 0.025
"Mellivora capensis" 5 155 39 NA NA 0.0256410256410256
"Mellivora capensis" 5 160 39 NA NA 0.0256410256410256
"Mellivora capensis" 5 165 39 NA NA 0.0256410256410256
"Mellivora capensis" 5 170 39 NA NA 0.0256410256410256
